site_id,glc_pc_u04,tmp_dc_uyr,glc_pc_u13,inu_pc_ult,glc_pc_u14,wet_pc_ug1,slp_dg_sav,dor_pc_pva,lka_pc_sse,snw_pc_uyr,cmi_ix_uyr,glc_pc_u12,prm_pc_sse,elevation,drainage_area
owyhee_r_bl_owyhee_dam,-2.8198519507839492,1.3785591036337808,0.059139698710853124,-0.3118104194004014,-0.4236802411894203,0.22813365794964624,-1.6289535058425995,-0.054170915725021626,-0.7429606332599233,-2.3419873012443544,-1.498650392841986,3.1820921898917023,-0.5782090752488559,-0.6698409219880005,2.1463039417349257
pecos_r_nr_pecos,0.9483303837273513,0.044333456004009696,-0.9140030962598199,-0.3844377127776348,-0.43171511533525,-0.8787444757718531,0.12834919825011828,-0.6665341571413234,-1.0346894550067383,-0.6103177564020401,-0.0862157518158568,-0.6635671842026533,-0.5782090752488559,1.2836175253701858,-0.7529997142722195
pueblo_reservoir_inflow,0.23816530792025667,-0.20203343326301093,1.2732327244512398,-0.253488501991411,-0.418676705925881,0.958585243146897,-0.6831923997636717,3.5969404501924265,-0.7642110213709716,-1.2325516798426366,-0.7063922106165599,-0.3456795409818298,0.1665590084406024,0.23740591652144216,0.4311931289114482
ruedi_reservoir_inflow,0.855516730255533,-1.3083030326957663,-0.36372013247228524,-0.3692751725813352,-0.43171511533525,-0.8228367941450032,0.6370983389462077,1.503043935760634,-0.46302324592503047,1.3027866611757424,-0.12362187133228027,-0.6635671842026533,1.836407448712756,1.383202633270012,-0.7440145420632829
san_joaquin_river_millerton_reservoir,0.8245788457649269,2.2479243554351,-0.7101945911533256,0.16815264104306152,-0.26704483353544145,-0.2016403316244485,-0.20310857523369727,1.3581736037025443,0.46376894152561704,-0.9881156876043751,0.8193240581442285,-0.6180748245715438,-0.5782090752488559,-1.445109093735145,-0.3600305650166707
skagit_ross_reservoir,0.613169968412452,-0.022345807523444054,-0.9140030962598199,-0.3503219973359607,0.77542428914883,-0.7669291125181533,1.9953284666994746,-0.6665341571413234,2.245895040291699,0.27790929461621616,1.2282586668159623,-0.6276036296294114,-0.47760005341712214,-1.0954441968146338,
snake_r_nr_heise,0.7008273078025026,-0.9958304888393957,-0.17193110330796882,-0.3211956647793937,-0.34018622421079064,-0.15815657924800963,-0.3480842919005897,0.07515736750931087,2.0133086232517536,1.0162950494074685,-0.37683252652037774,-0.6193043478048171,-0.3344870980642895,0.3415348316258231,0.7171330209723115
stehekin_r_at_stehekin,-0.4789373541059431,-0.30620895796888997,-0.8161750138087027,-0.15396710179388096,4.272542999565085,-0.11840000564669417,2.402689106771045,-0.6665341571413234,-0.9515380064130353,1.1773899010319888,1.6382063578912658,-0.5484838095682792,-0.3482455967763215,-1.1412609194605614,-0.7181161045198775
sweetwater_r_nr_alcova,-2.5459317923505487,0.43170822506826445,1.2973191841456435,-0.0875046339334344,-0.43171511533525,-0.5432983860107535,-1.7574191009635818,-0.6665341571413234,-0.8917729027363114,-1.0021826318512705,-1.4410186430513199,2.6718219668592944,-0.5303000172337445,0.6728541069579442,-0.185083976713259
taylor_park_reservoir_inflow,0.6760770002100179,-1.5635893559151606,0.1621058107024702,-0.3844377127776348,-0.01100910505961019,0.9997536268903044,-0.22661895219010744,-0.6665341571413234,1.0025210355389844,1.119514473273333,0.08959300991133361,-0.6635671842026533,2.457308840588599,1.9148280762029242,-0.7358221791668995
virgin_r_at_virtin,-0.03618185161815803,1.791965201028321,0.6512462229580567,-0.3803943687252882,-0.43171511533525,-0.8787444757718531,-0.33068127642339845,-0.6665341571413234,-0.9653965811786526,-2.01861983186266,-1.2757303524381236,0.08299932304085036,-0.5782090752488559,-0.23212082794922098,-0.5503048000294448
weber_r_nr_oakley,0.83832901664964,-0.514502276416555,-0.7509562921746246,-0.06097018858991011,-0.43171511533525,0.9103013362873446,0.30756764554078625,0.10011964011008954,-0.8961037073505667,1.1580980917791035,0.007299546975201978,-0.6635671842026533,-0.3482455967763215,0.9568420572426195,-0.7601349980851985
yampa_r_nr_maybell,0.22913666310514563,-0.004260955510821967,0.7838103636708024,-0.3440042722541692,-0.43171511533525,0.06763483060728764,-0.9082523117452729,1.3072800261795279,-0.8704954713706221,0.17533418563574835,-0.7717235507798785,-0.2555793008834676,-0.4348985017080011,0.6766406129617399,0.0910779338261145
